ECs	E2P2	PRIAM	KOALA	KAAS	INTERPRO	Blast2Go
4.2.3.65	1,0	1,0	0	0	0	1,0
4.2.3.61	1,0	1,0	0	0	0	1,0
4.2.3.60	1,0	0,5	0	0	0	1,0
2.3.1.92	1,0	0	0	1,0	0	1,0
4.2.3.69	0	1,0	0	1,0	0	1,0
4.2.3.68	0	1,0	0	0	0	0
1.23.5.1	1,0	1,0	1,0	0,25	0	1,0
1.14.13.37	1,0	1,0	0	0	0	1,0
4.2.3.29	1,0	1,0	0	0	0	1,0
2.4.1.21	1,0	1,0	0,75	0,6875	0	0,9375
2.4.1.25	1,0	1,0	1,0	1,0	0,4	1,0
2.1.1.104	1,0	0,96428571	0,89285714	0,10714286	0	1,0
4.2.3.22	1,0	1,0	0	0	0	1,0
2.1.1.100	1,0	1,0	1,0	1,0	0	1,0
1.11.1.9	0,75	0,875	0,875	0,875	0,875	1,0
2.3.1.51	1,0	1,0	0,78571429	0,92857143	0	1,0
1.11.1.7	0,99236641	0,79577465	0,69565217	0,45341615	0,37795276	1,0
4.2.3.24	1,0	1,0	0	0	0	1,0
3.6.3.25	1,0	1,0	1,0	1,0	1,0	1,0
3.1.3.18	1,0	1,0	1,0	1,0	0	1,0
3.1.3.16	0,99107143	0,95535714	0,62053571	0,41071429	0	0,99107143
3.1.3.15	1,0	1,0	1,0	1,0	0	1,0
3.1.3.12	1,0	1,0	1,0	0,80952381	0	1,0
3.1.3.11	1,0	1,0	1,0	0,94736842	0,31578947	1,0
1.14.19.29	0	0	1,0	0,5	0	0
1.14.19.20	1,0	1,0	1,0	1,0	0	0
1.14.19.22	0	0	1,0	1,0	0	1,0
1.14.19.23	0	0	1,0	1,0	0	0
1.14.19.25	0	0	1,0	1,0	0	0
1.14.19.26	0	0	1,0	0	0	0
2.7.8.11	1,0	1,0	1,0	1,0	0	1,0
3.5.99.2	1,0	0	0	0	0	0,75
3.5.99.7	1,0	1,0	0	0	0	1,0
2.7.1.159	0,47058824	1,0	1,0	0,35294118	0,35294118	1,0
2.7.1.158	1,0	1,0	1,0	1,0	0,66666667	1,0
3.1.1.11	1,0	0,98837209	0,71264368	0,31034483	0,07058824	0,98823529
3.1.1.14	1,0	1,0	0,71428571	0,28571429	0,2	1,0
2.7.1.150	1,0	0,75	1,0	1,0	0	1,0
5.1.3.2	1,0	1,0	1,0	1,0	0,53846154	1,0
3.2.2.9	1,0	1,0	0	0	0	0,5
5.1.3.1	1,0	1,0	1,0	1,0	0,25	1,0
2.7.11.22	1,0	0,86956522	0,93478261	0,69565217	0	0,80434783
2.7.11.23	0,97674419	0,79069767	0,30232558	0,39534884	0	0,79069767
1.1.1.267	1,0	1,0	1,0	1,0	0	1,0
4.2.99.18	1,0	0,85714286	0,71428571	0,71428571	0	0,85714286
5.1.3.5	0,8	0,9	0,7	0,3	0	0,9
2.7.7.80	1,0	1,0	1,0	0,75	0	1,0
2.7.7.83	1,0	1,0	1,0	1,0	0	0
1.2.1.44	1,0	0,66666667	1,0	0,66666667	0	0,66666667
1.2.1.41	1,0	1,0	1,0	0,875	0,25	1,0
1.1.1.318	1,0	1,0	0	0	0	0
1.1.1.319	1,0	1,0	0	0	0	0
1.1.1.316	1,0	1,0	1,0	1,0	0	0
1.1.1.317	1,0	1,0	0	0	0	0
1.1.1.314	0,2	1,0	0	0	0	1,0
6.2.1.45	0	0	1,0	1,0	0	1,0
4.1.1.50	1,0	1,0	1,0	0,57692308	0,76923077	1,0
1.1.1.81	1,0	1,0	0	0	0	1,0
1.1.1.82	0,88888889	1,0	1,0	0,11111111	0,22222222	1,0
1.1.1.85	1,0	0,8	0,8	0,8	0,8	1,0
1.1.1.86	1,0	0,8	0,8	0,8	0,25	1,0
5.4.99.8	1,0	1,0	1,0	0,1	0	0,9
5.4.99.7	1,0	1,0	0	1,0	0	1,0
5.4.99.5	1,0	1,0	1,0	1,0	1,0	1,0
2.3.2.23	0	0	0,77777778	0,75555556	0	0
2.3.2.27	0	0	0,42765273	0,35691318	0	0
2.3.2.26	0	0	1,0	1,0	0	0
2.4.1.265	1,0	1,0	1,0	1,0	0	0
2.4.1.267	1,0	1,0	1,0	1,0	0	0
2.4.1.260	1,0	1,0	1,0	1,0	0	1,0
2.4.1.261	1,0	1,0	1,0	1,0	0	1,0
2.4.1.263	1,0	1,0	1,0	0	0	0
2.1.1.14	1,0	0,8	0,8	0,8	0,5	1,0
2.1.1.12	1,0	1,0	1,0	0,25	0	1,0
2.1.1.11	1,0	1,0	1,0	1,0	0	1,0
2.1.1.10	1,0	1,0	1,0	1,0	0	0
5.1.3.18	1,0	1,0	1,0	0,25	0,25	1,0
5.1.3.15	1,0	1,0	1,0	1,0	0	1,0
5.1.3.13	1,0	1,0	0	0	0	1,0
5.3.1.24	1,0	1,0	1,0	1,0	0,33333333	1,0
5.3.1.23	1,0	1,0	1,0	0,88888889	0	1,0
3.4.21.89	1,0	1,0	1,0	1,0	0	0
2.8.2.20	1,0	1,0	1,0	1,0	0	1,0
2.8.2.24	1,0	0	1,0	1,0	0	1,0
2.8.2.25	1,0	1,0	0	0	0	1,0
2.8.2.27	1,0	1,0	0	0	0	1,0
4.2.1.47	1,0	1,0	1,0	1,0	0	1,0
4.2.3.58	0	1,0	0	0	0	0
4.2.3.59	1,0	1,0	0	0	0	0
4.2.3.52	1,0	1,0	0	0	0	0
4.2.3.53	0	1,0	0	0	0	1,0
4.2.3.50	1,0	1,0	0	0	0	1,0
4.2.3.51	1,0	1,0	0	0	0	0
4.2.3.56	0	1,0	0	0	0	0
4.2.3.57	1,0	1,0	0	0	0	0
4.2.3.54	0	1,0	0	0	0	1,0
4.2.3.55	1,0	1,0	0	0	0	0
4.1.1.1	1,0	0,88235294	0,94117647	0,35294118	0	0,94117647
3.5.1.52	1,0	1,0	0,66666667	0,66666667	0	1,0
3.5.1.53	1,0	1,0	1,0	1,0	0	1,0
2.4.1.101	1,0	1,0	1,0	1,0	0	1,0
2.2.1.1	0,88888889	1,0	0,88888889	0,77777778	0	1,0
2.3.1.206	1,0	1,0	0	0	0	0
2.2.1.6	1,0	1,0	1,0	0,9	0	1,0
2.2.1.7	1,0	1,0	1,0	1,0	0,25	1,0
2.2.1.9	1,0	1,0	1,0	1,0	1,0	1,0
2.1.1.282	1,0	1,0	1,0	0,5	0	0
2.1.1.280	0,5	1,0	0	0	0	0
6.6.1.1	1,0	1,0	1,0	1,0	0,14285714	1,0
2.3.1.20	1,0	0,81818182	0,63636364	0,72727273	0	1,0
2.3.1.23	1,0	1,0	1,0	1,0	0	1,0
1.14.19.39	1,0	1,0	0	0	0	0
3.1.7.10	1,0	1,0	0	0	0	1,0
3.1.7.11	1,0	1,0	0,5	0	0	0
1.14.14.1	1,0	0	0	0	0	0,75
6.1.1.12	1,0	0,66666667	1,0	1,0	0	0,66666667
6.1.1.11	1,0	1,0	1,0	1,0	0,33333333	1,0
6.1.1.10	1,0	1,0	1,0	1,0	0,33333333	1,0
6.1.1.17	1,0	0,75	1,0	1,0	0	1,0
6.1.1.16	1,0	1,0	1,0	1,0	0,2	1,0
2.4.2.39	1,0	0,57142857	1,0	0,71428571	0	0,71428571
2.4.2.38	1,0	1,0	1,0	1,0	0	1,0
6.1.1.19	1,0	1,0	1,0	1,0	1,0	1,0
6.1.1.18	1,0	1,0	1,0	1,0	0,5	1,0
2.4.2.30	1,0	1,0	1,0	0,63636364	0,54545455	1,0
6.1.1.9	1,0	1,0	1,0	1,0	0	1,0
6.1.1.7	1,0	1,0	1,0	1,0	0,33333333	1,0
6.1.1.6	1,0	1,0	1,0	1,0	0,5	1,0
6.1.1.5	1,0	1,0	1,0	1,0	0,5	1,0
6.1.1.4	1,0	1,0	1,0	1,0	0,5	1,0
6.1.1.3	1,0	1,0	1,0	1,0	0,33333333	1,0
6.1.1.2	1,0	1,0	1,0	1,0	0	1,0
6.1.1.1	1,0	1,0	1,0	1,0	0	1,0
3.6.3.3	0,33333333	0,5	1,0	0,66666667	0	0,66666667
3.6.3.1	1,0	1,0	1,0	1,0	0,16666667	1,0
3.6.3.6	1,0	0,89473684	0,94736842	0,84210526	0,05263158	1,0
3.6.3.5	0,83333333	0,5	1,0	0,66666667	0	0,66666667
3.6.3.4	1,0	1,0	1,0	1,0	0	1,0
3.6.3.8	1,0	1,0	1,0	0,95652174	0	0,95652174
2.7.1.148	1,0	1,0	1,0	1,0	0,5	1,0
6.4.1.2	0,98765432	0,9875	0,97530864	0,77777778	0,3625	0,9875
2.7.1.140	0	1,0	1,0	0,5	0	1,0
2.6.1.78	1,0	1,0	1,0	0,5	0	1,0
2.6.1.79	1,0	1,0	1,0	0,5	0	1,0
1.1.1.255	0,28571429	0,28571429	0	0	0	1,0
1.13.11.29	1,0	1,0	0	0	0	1,0
1.13.11.27	1,0	1,0	1,0	1,0	0,25	1,0
1.13.11.20	0	0	0	0	0	1,0
1.3.7.12	1,0	0,5	1,0	0,5	0	0
4.1.2.48	1,0	1,0	1,0	1,0	0	0
4.2.1.49	1,0	1,0	1,0	1,0	1,0	1,0
4.1.2.47	1,0	1,0	0	0	0	0
4.1.2.46	1,0	1,0	0	0	0	1,0
1.4.4.2	1,0	1,0	1,0	1,0	0,75	1,0
2.4.1.177	1,0	1,0	0	0	0	1,0
1.1.1.326	1,0	1,0	0	0	0	1,0
1.1.1.324	1,0	1,0	0	0	0	1,0
3.1.1.4	1,0	1,0	0,42857143	0,14285714	0,42857143	1,0
3.1.1.3	1,0	1,0	0,5	0,5	0	1,0
3.1.1.1	1,0	1,0	0	0	0	0,95238095
3.2.1.15	0,95652174	0,95652174	0,08695652	0,13043478	0,13043478	1,0
3.2.1.14	1,0	0,76086957	0,71428571	0,10204082	0,31460674	0,98809524
3.2.1.17	0,33333333	0,33333333	0	0	0	1,0
2.4.1.297	1,0	1,0	0	0	0	1,0
2.4.1.299	1,0	1,0	0	0	0	1,0
2.4.1.298	1,0	1,0	0	0	0	1,0
1.18.1.6	1,0	1,0	1,0	1,0	0	1,0
1.18.1.2	1,0	0,89473684	0,89473684	0,63157895	0	1,0
3.4.21.92	1,0	0,98809524	0,97647059	0,36470588	0	0
1.14.13.192	1,0	1,0	0	0	0	1,0
1.14.13.190	1,0	1,0	0	0	0	0
2.8.2.39	0	0	1,0	1,0	0	0
2.8.2.38	0	0	1,0	1,0	0	0
1.5.3.14	1,0	1,0	1,0	0	0	1,0
1.5.3.15	0	1,0	0	0	0	1,0
1.5.3.16	1,0	1,0	0,5	0,5	0	1,0
1.5.3.17	0	1,0	1,0	1,0	0	1,0
5.5.1.24	1,0	1,0	1,0	1,0	0	0
1.2.4.4	1,0	1,0	1,0	1,0	0	1,0
1.2.4.2	1,0	0	0	0	0	0
1.14.11.18	1,0	1,0	1,0	0,33333333	0	1,0
1.2.4.1	1,0	1,0	0,94117647	0,94117647	0,125	1,0
1.14.11.15	1,0	1,0	1,0	0,5	0	1,0
1.14.11.11	1,0	1,0	0	0	0	1,0
1.14.11.13	1,0	1,0	1,0	0,7	0	1,0
1.5.1.20	1,0	1,0	1,0	1,0	0,5	1,0
4.2.3.49	0	1,0	0	0	0	1,0
4.2.3.48	1,0	0,8	0,8	0	0	0
4.2.3.44	0	0,75	0	0	0	0
4.2.3.47	0,33333333	1,0	0	0	0	0
4.2.3.46	1,0	0,66666667	0,33333333	0	0	0
4.2.3.40	1,0	1,0	0	1,0	0	1,0
6.3.2.2	1,0	1,0	1,0	0,55555556	0,55555556	1,0
6.3.2.3	1,0	1,0	1,0	1,0	0,66666667	1,0
6.3.2.1	1,0	1,0	1,0	0,66666667	0,66666667	1,0
6.3.2.6	1,0	1,0	1,0	1,0	0	1,0
4.2.1.3	1,0	1,0	1,0	0,71428571	0	1,0
4.2.1.1	1,0	1,0	1,0	0,91666667	0,375	1,0
4.2.1.9	1,0	1,0	1,0	1,0	1,0	1,0
6.3.4.4	1,0	1,0	1,0	0,93333333	0,53333333	1,0
3.5.3.12	1,0	1,0	1,0	1,0	0	1,0
1.14.13.11	1,0	1,0	1,0	0,07142857	0	1,0
6.3.4.3	1,0	1,0	1,0	1,0	0	1,0
3.4.22.31	1,0	1,0	0	0	0	0
3.4.22.30	1,0	1,0	0	0	0	0
3.4.22.33	1,0	1,0	0	0	0	0
3.4.22.32	1,0	1,0	0	0	0	0
3.4.22.34	1,0	1,0	1,0	0,71428571	0	0
2.4.1.46	1,0	1,0	1,0	0,27272727	0	0,81818182
2.4.1.43	1,0	1,0	1,0	1,0	0	1,0
3.2.1.119	1,0	0	1,0	0	0	1,0
3.2.1.113	1,0	1,0	1,0	1,0	0	1,0
3.2.1.114	0	1,0	1,0	1,0	0	1,0
3.2.1.117	1,0	0	0	0	0	0
2.7.10.2	1,0	0,33333333	0	0	0	1,0
2.7.10.1	0,78571429	0,07142857	0,28571429	0,28571429	0	0,57142857
2.3.1.216	1,0	1,0	0	0	0	0
2.3.1.217	0	1,0	0	0	0	1,0
2.3.1.214	1,0	1,0	0	0	0	1,0
2.3.1.215	1,0	0	0	0	0	1,0
2.4.1.116	1,0	1,0	0	0	0	1,0
2.1.1.295	1,0	1,0	1,0	0,25	0	1,0
2.3.1.211	1,0	1,0	0	0	0	1,0
2.7.12.1	0,75	1,0	1,0	1,0	0	1,0
2.7.12.2	1,0	1,0	1,0	0,72727273	0	0
2.3.1.218	1,0	1,0	0	0	0	0
2.3.1.219	1,0	1,0	0	0	0	1,0
4.2.1.78	1,0	0,6	0	0	0	1,0
1.8.98.2	1,0	1,0	1,0	1,0	0	1,0
2.3.1.35	1,0	1,0	1,0	0,88888889	0,77777778	1,0
4.2.1.76	0,33333333	1,0	1,0	1,0	0	1,0
2.7.11.32	1,0	1,0	1,0	0,4	0	0
3.1.3.77	0,11111111	1,0	1,0	0,66666667	0,55555556	1,0
6.1.1.22	1,0	1,0	1,0	1,0	0,25	1,0
6.1.1.20	1,0	1,0	1,0	1,0	0	1,0
6.1.1.21	1,0	1,0	1,0	1,0	0,33333333	1,0
3.4.21.53	1,0	0,72727273	1,0	1,0	0	0
3.4.21.102	1,0	1,0	1,0	1,0	0	0
2.7.1.172	1,0	1,0	1,0	1,0	0	1,0
3.1.1.32	1,0	0,6	0,4	0,4	0	1,0
3.1.1.31	1,0	1,0	1,0	1,0	0,07692308	1,0
4.3.2.1	1,0	1,0	1,0	1,0	0	1,0
2.4.1.100	1,0	1,0	0	0	0	1,0
4.3.2.9	0	0	0	0	0,33333333	1,0
1.10.3.11	1,0	1,0	1,0	0,375	0	1,0
2.8.1.11	1,0	1,0	1,0	0,75	0	1,0
2.8.1.12	1,0	1,0	1,0	1,0	0	1,0
3.5.3.26	1,0	1,0	1,0	1,0	0	0
1.16.5.1	1,0	1,0	1,0	1,0	0	0
2.6.1.62	1,0	1,0	1,0	0,5	0	1,0
1.1.1.248	1,0	1,0	0	0	0	1,0
1.16.3.1	1,0	1,0	0,05	0,05	0,05263158	1,0
1.1.1.247	0,6	1,0	0	0	0	1,0
1.1.1.243	1,0	1,0	0	0	0	1,0
2.3.1.208	1,0	1,0	0	0	0	0
1.1.1.330	1,0	1,0	1,0	1,0	0	1,0
1.1.1.331	1,0	0	0	0	0	0
1.1.1.334	1,0	1,0	0	0	0	0
5.3.3.8	0,125	0,625	0	0,125	0	1,0
3.2.1.68	1,0	0,8	1,0	0,8	0	1,0
2.3.1.25	1,0	1,0	0	0	0	1,0
5.3.3.2	1,0	1,0	1,0	0,85714286	0,57142857	1,0
3.2.1.67	0,875	0,625	1,0	0,25	0	0,875
5.3.3.5	0	1,0	1,0	1,0	0	1,0
2.7.4.21	1,0	0	0	0	0	0,5
2.7.4.27	0,8	1,0	1,0	0,4	0	0
2.7.4.24	1,0	0	1,0	1,0	0	1,0
1.14.13.93	1,0	1,0	1,0	0,4	0	1,0
5.4.99.47	1,0	1,0	0	0	0	0
3.5.3.9	1,0	1,0	1,0	1,0	0	1,0
2.6.1.9	1,0	1,0	1,0	1,0	1,0	1,0
4.1.1.97	1,0	1,0	1,0	1,0	0	0
2.6.1.4	1,0	1,0	1,0	1,0	0	1,0
3.5.3.1	1,0	1,0	1,0	0,4	0	1,0
3.4.17.21	0	0,25	1,0	0,5	0	0
2.6.1.1	0,93333333	0,85714286	0,8	0,8	0	1,0
2.6.1.2	1,0	1,0	1,0	1,0	0	1,0
2.4.1.286	1,0	1,0	0	0	0	1,0
1.2.1.88	1,0	1,0	1,0	1,0	0	1,0
1.2.1.84	0,625	0,125	1,0	1,0	0	1,0
2.1.1.37	1,0	0,94736842	0,78947368	0,63157895	0	1,0
2.1.1.33	1,0	1,0	1,0	1,0	1,0	1,0
1.14.13.184	1,0	1,0	0	0	0	1,0
1.14.13.183	1,0	1,0	0	0	0	1,0
5.5.1.18	1,0	1,0	1,0	0,33333333	0	0
5.5.1.19	0,85714286	0,85714286	0,85714286	0,57142857	0	0
2.7.1.20	1,0	1,0	1,0	1,0	0,5	1,0
2.7.1.21	1,0	1,0	1,0	1,0	0	1,0
4.1.2.8	1,0	1,0	0	0	0	0,66666667
2.7.1.23	1,0	1,0	1,0	1,0	0,6	1,0
5.5.1.12	0,30769231	1,0	0	0	0	1,0
2.7.1.25	1,0	1,0	1,0	1,0	0,4	1,0
2.7.1.26	1,0	1,0	1,0	1,0	1,0	1,0
1.1.3.15	1,0	1,0	1,0	0,75	0	0,9375
1.14.11.20	1,0	1,0	0	0	0	1,0
1.14.11.24	1,0	1,0	0	0	0	1,0
1.14.11.25	1,0	1,0	0	0	0	1,0
2.3.1.234	1,0	1,0	1,0	1,0	0	1,0
1.14.13.237	0	0	0	1,0	0	0
2.1.1.241	1,0	1,0	0	0	0	1,0
2.4.1.131	1,0	1,0	1,0	1,0	0	1,0
1.14.19.35	0	0	1,0	1,0	0	0
2.3.1.195	1,0	1,0	0	1,0	0	1,0
2.3.1.196	1,0	1,0	1,0	0	0	0
2.3.1.199	1,0	1,0	1,0	1,0	0	1,0
2.3.1.198	1,0	1,0	1,0	1,0	0	1,0
3.4.22.25	1,0	1,0	0	0	0	0
3.1.4.4	1,0	1,0	1,0	0,56521739	0	1,0
3.2.1.106	1,0	1,0	1,0	1,0	0	1,0
3.1.4.1	1,0	1,0	1,0	1,0	0	1,0
3.2.1.105	1,0	1,0	0	0	0	1,0
2.4.1.99	1,0	1,0	0	0	0	1,0
3.1.2.4	1,0	1,0	1,0	1,0	0	1,0
3.1.2.6	1,0	1,0	1,0	1,0	0,75	1,0
2.4.1.91	0,5	0,91666667	0	0,08333333	0	0,91666667
2.3.1.220	1,0	1,0	0	0	0	1,0
3.4.24.64	0,25	0,25	1,0	1,0	0	0
2.3.1.225	1,0	1,0	1,0	0,875	0	1,0
2.3.1.224	1,0	0	0,5	0	0	1,0
2.4.1.126	1,0	1,0	0	0	0	1,0
2.4.1.123	1,0	1,0	1,0	0,66666667	0,33333333	1,0
6.1.1.15	1,0	1,0	1,0	1,0	0,5	1,0
2.4.1.121	1,0	1,0	0	0,66666667	0	1,0
2.4.1.120	1,0	1,0	0	1,0	0	1,0
6.1.1.14	1,0	1,0	1,0	1,0	0,33333333	1,0
2.4.1.128	0	1,0	0	0	0	1,0
4.2.1.65	0	1,0	1,0	0,25	0	1,0
2.7.11.24	0,9787234	0,9787234	0,70212766	0,57446809	0,19148936	1,0
2.7.11.25	1,0	0,81818182	0,5	0,36363636	0	0,72727273
5.1.3.6	1,0	1,0	1,0	1,0	0	0,66666667
1.1.99.39	1,0	1,0	1,0	1,0	0	1,0
2.7.11.21	1,0	1,0	1,0	1,0	0	0
3.1.3.67	1,0	0,66666667	1,0	1,0	0	0,66666667
3.1.3.64	1,0	1,0	1,0	1,0	0	1,0
3.1.3.63	1,0	1,0	1,0	0,5	0	1,0
3.1.3.60	1,0	1,0	0	0	0	1,0
2.4.2.14	1,0	1,0	1,0	1,0	0,6	1,0
2.4.2.17	1,0	1,0	1,0	1,0	0	1,0
2.4.2.10	1,0	1,0	1,0	0,75	0,5	1,0
2.10.1.1	1,0	1,0	1,0	1,0	0	0
2.1.1.175	1,0	1,0	0	0	0	0
2.4.2.18	1,0	1,0	1,0	1,0	0	1,0
3.1.3.95	1,0	1,0	1,0	1,0	0	0
3.1.2.21	1,0	1,0	1,0	0	0	1,0
2.1.3.3	1,0	1,0	1,0	1,0	1,0	1,0
2.1.3.2	1,0	1,0	1,0	1,0	0,8	1,0
5.1.99.6	1,0	1,0	1,0	0	0	0
2.1.1.9	0	1,0	0	0	0	1,0
2.1.1.4	0	0	0	0	0	1,0
3.1.1.26	0	1,0	0	0	0	1,0
3.1.1.29	1,0	1,0	1,0	1,0	1,0	1,0
2.6.1.52	1,0	1,0	1,0	1,0	0,66666667	1,0
2.6.1.51	1,0	1,0	1,0	1,0	0	1,0
2.7.1.182	0,75	1,0	0,75	0,125	0	0
1.2.1.70	1,0	1,0	1,0	1,0	0,5	1,0
1.8.4.12	1,0	1,0	1,0	1,0	0,75	1,0
1.8.4.11	1,0	1,0	1,0	0,84615385	0,46153846	1,0
2.8.1.6	1,0	1,0	1,0	1,0	1,0	1,0
1.1.1.348	1,0	1,0	0	0	0	0
2.5.1.19	1,0	1,0	1,0	0,83333333	0,83333333	1,0
2.5.1.18	0,97777778	0,90909091	0,88888889	0,64444444	0	1,0
2.3.1.47	1,0	1,0	1,0	1,0	0	1,0
2.5.1.10	0,42307692	1,0	1,0	0,96153846	0	0,96153846
2.5.1.16	1,0	1,0	1,0	1,0	0	1,0
2.5.1.15	0,66666667	1,0	1,0	1,0	0	1,0
3.4.22.2	1,0	1,0	0	0	0	0
3.4.22.6	1,0	1,0	0	0	0	0
3.2.1.78	1,0	1,0	1,0	0,31818182	0	1,0
3.2.1.73	1,0	0,5	0	0	0	1,0
2.7.4.14	0,375	1,0	1,0	0,625	0,25	1,0
1.1.1.39	1,0	1,0	1,0	0,4	0,4	1,0
1.1.1.31	0,25	1,0	0,25	0,25	0,25	1,0
1.1.1.34	1,0	0,94736842	1,0	0,94736842	0,52631579	1,0
1.1.1.35	0,6	1,0	1,0	1,0	0,8	1,0
1.1.1.37	1,0	0,88888889	0,85714286	0,75	0,29166667	1,0
5.4.2.2	1,0	1,0	1,0	1,0	0	1,0
5.4.2.3	1,0	1,0	1,0	1,0	0,5	1,0
3.3.1.1	1,0	0,85714286	0,85714286	0,85714286	0,08333333	1,0
2.7.8.1	1,0	1,0	1,0	1,0	0	1,0
2.3.1.1	1,0	1,0	1,0	0,90909091	0,09090909	1,0
5.4.2.8	1,0	1,0	1,0	1,0	0,57142857	1,0
4.2.3.76	0	1,0	0	0	0	0
1.14.19.42	0	0	1,0	1,0	0	0
2.3.3.9	1,0	1,0	1,0	0,8	0,7	1,0
2.3.3.8	1,0	1,0	1,0	0,66666667	0	1,0
5.4.4.2	1,0	1,0	1,0	1,0	0,66666667	1,0
1.14.19.43	0	0	1,0	1,0	0	0
4.2.3.71	0,5	1,0	0	0	0	0
1.14.19.41	0	0	1,0	0,8	0	0
1.1.2.4	1,0	1,0	1,0	1,0	0	1,0
1.97.1.12	1,0	1,0	0	0	0	0
2.3.3.16	0,90909091	0,90909091	0	0	0	0
2.4.1.159	0,5	0,5	0	0	0	1,0
2.3.3.13	1,0	1,0	0,83333333	0,66666667	0,6	1,0
2.3.3.10	1,0	1,0	1,0	1,0	0	1,0
2.7.1.39	1,0	1,0	1,0	1,0	0	1,0
2.7.1.33	1,0	1,0	1,0	0,75	0,25	1,0
2.7.1.32	0,33333333	1,0	1,0	1,0	0	1,0
2.7.1.31	1,0	1,0	1,0	1,0	0	1,0
2.7.1.30	1,0	1,0	1,0	1,0	0	1,0
2.7.1.36	1,0	1,0	1,0	1,0	0	1,0
2.7.1.35	1,0	1,0	1,0	1,0	0	1,0
1.14.11.33	1,0	1,0	1,0	1,0	0	1,0
1.14.11.32	1,0	1,0	0	0	0	1,0
1.14.11.31	1,0	1,0	0	0	0	1,0
2.3.1.180	1,0	1,0	1,0	1,0	0	0,75
2.3.1.181	1,0	1,0	1,0	1,0	1,0	1,0
2.3.1.188	1,0	1,0	1,0	1,0	0	0
3.4.11.14	1,0	1,0	0	0	0	0
2.4.1.67	1,0	1,0	1,0	0	0	1,0
3.4.22.14	1,0	1,0	0	0	0	0
6.4.1.4	1,0	1,0	1,0	1,0	0	1,0
2.4.1.63	0	0	0	0	0	1,0
3.4.11.18	1,0	1,0	1,0	0,83333333	0	0
2.4.1.83	1,0	1,0	1,0	1,0	0	0
2.4.1.82	1,0	1,0	0,85714286	0,57142857	0	1,0
2.4.1.1	1,0	1,0	1,0	0,77777778	0,22222222	1,0
2.7.9.1	1,0	1,0	1,0	1,0	0,5	1,0
2.3.1.232	1,0	1,0	1,0	0	0	0
1.8.3.6	1,0	1,0	1,0	1,0	0	1,0
2.3.1.15	1,0	0,92857143	1,0	0,71428571	0,07142857	1,0
4.2.1.91	1,0	1,0	1,0	1,0	0	1,0
4.2.1.92	0,8	0,9	1,0	0,1	0	1,0
4.2.1.93	1,0	1,0	1,0	1,0	0	1,0
5.3.99.6	0,85714286	0,57142857	0,85714286	0,57142857	0,42857143	1,0
4.2.1.96	0	1,0	0	0	0	0
2.3.1.12	1,0	0,83333333	0,71428571	0,71428571	0	1,0
5.3.99.8	0,5	1,0	1,0	0	0	1,0
5.3.99.9	1,0	1,0	0	0	0	1,0
1.8.3.2	1,0	1,0	1,0	1,0	0,2	1,0
2.3.1.9	1,0	1,0	1,0	1,0	0	0
2.5.1.6	1,0	0,96296296	0,98765432	0,92592593	0,79012346	1,0
1.17.1.3	1,0	1,0	1,0	0	0	1,0
2.5.1.3	1,0	1,0	1,0	0,33333333	0,33333333	1,0
2.5.1.1	0,37037037	1,0	1,0	0,96296296	0	0,96296296
1.17.1.8	1,0	0	1,0	0,5	0,25	1,0
1.17.1.9	1,0	1,0	1,0	1,0	0,4	1,0
2.1.1.169	1,0	1,0	0	0	0	0
2.1.1.160	0	1,0	0	0	0	1,0
1.17.7.2	1,0	1,0	1,0	0,5	0	0
1.17.7.1	1,0	1,0	1,0	1,0	1,0	1,0
4.2.3.147	0	1,0	0	0	0	0
4.2.3.144	0,5	0,5	0,5	0,5	0	0
4.2.3.143	1,0	1,0	0	0	0	0
2.3.1.4	1,0	1,0	1,0	0,33333333	0	1,0
1.3.1.34	1,0	0	1,0	1,0	0	1,0
1.3.1.33	1,0	1,0	1,0	0,66666667	0,08333333	1,0
3.1.3.56	0,75	0,5	0	0	0	1,0
3.1.3.57	1,0	1,0	1,0	1,0	0	1,0
2.7.2.11	1,0	1,0	1,0	0,5	0,625	1,0
2.6.1.45	1,0	0,33333333	0,33333333	0,33333333	0	1,0
2.6.1.44	0,75	0,75	0,75	0,75	0	1,0
2.6.1.42	0,57142857	1,0	1,0	1,0	0,28571429	1,0
5.5.1.17	1,0	1,0	0	0	0	0
3.1.27.1	1,0	1,0	1,0	0,28571429	0,47619048	1,0
5.5.1.14	1,0	1,0	0	0	0	1,0
2.7.7.9	0,88888889	0,88888889	0,77777778	0,77777778	0,66666667	1,0
2.7.7.8	1,0	1,0	1,0	1,0	0,25	1,0
4.1.2.10	1,0	0,875	0,875	0,25	0	1,0
4.1.2.11	1,0	1,0	0	0	0	1,0
4.1.2.13	1,0	0,95238095	0,95238095	0,80952381	0,25	1,0
2.7.7.3	1,0	1,0	1,0	1,0	0	1,0
2.7.7.2	1,0	1,0	0	0	0	1,0
2.7.7.1	1,0	1,0	1,0	1,0	0	1,0
2.7.7.7	1,0	1,0	0,85	0,8	0,3	1,0
2.7.7.6	1,0	0,98777506	0,99755501	0,55501222	0,5403423	1,0
2.7.7.5	1,0	0	0	0	0	0
2.7.7.4	1,0	1,0	0,8	0,8	0,5	1,0
2.3.3.17	0	0	0	1,0	0	0
