ECs	E2P2	PRIAM	KOALA	KAAS	INTERPRO	Blast2Go
3.6.1.13	0,57142857	0,8	1,0	1,0	0	0,8
4.2.3.67	1,0	1,0	0	0	0	0
1.14.13.206	0	0	1,0	1,0	0	0
4.2.3.65	0,25	1,0	0	0	0	0,25
4.2.3.61	1,0	1,0	0	0	0	1,0
4.2.3.60	1,0	1,0	0	0	0	0,5
2.3.1.92	0,5	0	0	1,0	0	0,5
4.2.3.69	0	1,0	0	1,0	0	1,0
4.2.3.68	0	1,0	0	0	0	0
1.23.5.1	1,0	1,0	1,0	1,0	0	1,0
1.14.13.37	1,0	1,0	0	0	0	0,33333333
4.2.3.29	1,0	1,0	0	0	0	1,0
2.4.1.21	1,0	0,53333333	1,0	0,6875	0	0,625
2.4.1.25	1,0	1,0	1,0	1,0	1,0	1,0
2.1.1.104	0,84848485	0,96428571	0,92592593	1,0	0	0,96428571
4.2.3.22	0,16666667	1,0	0	0	0	1,0
2.1.1.100	1,0	1,0	1,0	1,0	0	1,0
1.11.1.9	0,75	0,38888889	0,38888889	0,38888889	0,41176471	0,28
2.3.1.51	0,93333333	1,0	0,73333333	0,76470588	0	1,0
1.11.1.7	0,98484848	1,0	0,91803279	0,8902439	0,94117647	0,43006993
4.2.3.24	1,0	1,0	0	0	0	1,0
3.6.3.25	0,03333333	1,0	1,0	1,0	1,0	1,0
3.1.3.18	0,75	1,0	1,0	1,0	0	1,0
3.1.3.16	0,94468085	0,96396396	0,95862069	0,93877551	0	0,83146067
3.1.3.15	1,0	0,2	1,0	1,0	0	1,0
3.1.3.12	0,75	1,0	0,65625	0,60714286	0	0,75
3.1.3.11	1,0	1,0	1,0	0,9	1,0	0,73076923
1.14.19.29	0	0	1,0	1,0	0	0
1.14.19.20	1,0	1,0	1,0	1,0	0	0
1.14.19.22	0	0	0,04761905	1,0	0	0,33333333
1.14.19.23	0	0	1,0	1,0	0	0
1.14.19.25	0	0	0,14285714	0,11111111	0	0
1.14.19.26	0	0	0,02380952	0	0	0
2.7.8.11	1,0	1,0	1,0	1,0	0	1,0
3.5.99.2	1,0	0	0	0	0	1,0
3.5.99.7	1,0	1,0	0	0	0	1,0
2.7.1.159	1,0	1,0	1,0	1,0	1,0	1,0
2.7.1.158	1,0	1,0	1,0	1,0	1,0	1,0
3.1.1.11	0,89583333	1,0	1,0	1,0	1,0	0,96551724
3.1.1.14	1,0	1,0	1,0	1,0	1,0	1,0
2.7.1.150	1,0	1,0	1,0	1,0	0	1,0
5.1.3.2	0,92857143	0,65	1,0	0,76470588	0,7	0,65
3.2.2.9	0,5	1,0	0	0	0	1,0
5.1.3.1	1,0	1,0	1,0	1,0	1,0	1,0
2.7.11.22	0,93877551	0,93023256	0,97727273	0,96969697	0	0,90243902
2.7.11.23	0,93333333	0,91891892	0,92857143	0,94444444	0	0,89473684
1.1.1.267	1,0	1,0	1,0	1,0	0	1,0
4.2.99.18	0,63636364	1,0	0,71428571	0,71428571	0	1,0
5.1.3.5	0,88888889	0,9	1,0	1,0	0	0,9
2.7.7.80	0,66666667	1,0	1,0	1,0	0	1,0
2.7.7.83	1,0	1,0	1,0	1,0	0	0
1.2.1.44	0,75	1,0	1,0	1,0	0	1,0
1.2.1.41	1,0	1,0	1,0	1,0	1,0	0,66666667
1.1.1.318	1,0	1,0	0	0	0	0
1.1.1.319	1,0	1,0	0	0	0	0
1.1.1.316	1,0	1,0	1,0	1,0	0	0
1.1.1.317	0,0625	1,0	0	0	0	0
1.1.1.314	1,0	1,0	0	0	0	0,83333333
6.2.1.45	0	0	0,5	0,5	0	0,83333333
4.1.1.50	1,0	1,0	1,0	1,0	1,0	1,0
1.1.1.81	0,5	1,0	0	0	0	0,66666667
1.1.1.82	1,0	1,0	1,0	1,0	1,0	1,0
1.1.1.85	1,0	1,0	1,0	1,0	1,0	1,0
1.1.1.86	1,0	1,0	1,0	1,0	1,0	1,0
5.4.99.8	0,90909091	1,0	0,66666667	1,0	0	0,9
5.4.99.7	1,0	1,0	0	0,08333333	0	1,0
5.4.99.5	1,0	1,0	1,0	1,0	1,0	0,75
2.3.2.23	0	0	0,94594595	0,94444444	0	0
2.3.2.27	0	0	0,8807947	0,888	0	0
2.3.2.26	0	0	1,0	1,0	0	0
2.4.1.265	1,0	1,0	1,0	1,0	0	0
2.4.1.267	1,0	1,0	1,0	1,0	0	0
2.4.1.260	1,0	1,0	1,0	1,0	0	1,0
2.4.1.261	1,0	1,0	1,0	1,0	0	1,0
2.4.1.263	0,16666667	1,0	1,0	0	0	0
2.1.1.14	1,0	1,0	1,0	1,0	1,0	1,0
2.1.1.12	1,0	1,0	1,0	1,0	0	1,0
2.1.1.11	1,0	1,0	1,0	1,0	0	1,0
2.1.1.10	0,88888889	0,8	0,8	0,8	0	0
5.1.3.18	1,0	1,0	1,0	1,0	1,0	1,0
5.1.3.15	1,0	1,0	1,0	1,0	0	1,0
5.1.3.13	1,0	0,25	0	0	0	1,0
5.3.1.24	1,0	1,0	1,0	1,0	1,0	1,0
5.3.1.23	1,0	1,0	1,0	1,0	0	1,0
3.4.21.89	0,42857143	1,0	1,0	1,0	0	0
2.8.2.20	1,0	1,0	1,0	1,0	0	1,0
2.8.2.24	0,33333333	0	1,0	1,0	0	0,33333333
2.8.2.25	0,16666667	0,5	0	0	0	0,25
2.8.2.27	0,5	1,0	0	0	0	0,25
4.2.1.47	1,0	1,0	1,0	1,0	0	1,0
4.2.3.58	0	1,0	0	0	0	0
4.2.3.59	1,0	1,0	0	0	0	0
4.2.3.52	0,33333333	1,0	0	0	0	0
4.2.3.53	0	1,0	0	0	0	1,0
4.2.3.50	1,0	1,0	0	0	0	1,0
4.2.3.51	1,0	1,0	0	0	0	0
4.2.3.56	0	1,0	0	0	0	0
4.2.3.57	0,66666667	1,0	0	0	0	0
4.2.3.54	0	1,0	0	0	0	1,0
4.2.3.55	1,0	1,0	0	0	0	0
4.1.1.1	1,0	1,0	1,0	1,0	0	1,0
3.5.1.52	0,27272727	1,0	1,0	1,0	0	1,0
3.5.1.53	1,0	1,0	1,0	1,0	0	1,0
2.4.1.101	1,0	1,0	1,0	1,0	0	1,0
2.2.1.1	1,0	1,0	1,0	1,0	0	1,0
2.3.1.206	0,16666667	0,16666667	0	0	0	0
2.2.1.6	0,76923077	0,76923077	0,76923077	0,75	0	0,76923077
2.2.1.7	1,0	1,0	1,0	1,0	1,0	1,0
2.2.1.9	1,0	1,0	1,0	1,0	1,0	1,0
2.1.1.282	1,0	1,0	1,0	1,0	0	0
2.1.1.280	1,0	1,0	0	0	0	0
6.6.1.1	1,0	1,0	1,0	1,0	1,0	1,0
2.3.1.20	0,78571429	1,0	1,0	1,0	0	0,84615385
2.3.1.23	0,5	1,0	0,5	0,5	0	1,0
1.14.19.39	0,33333333	0,5	0	0	0	0
3.1.7.10	1,0	1,0	0	0	0	1,0
3.1.7.11	0,5	1,0	0,33333333	0	0	0
1.14.14.1	0,66666667	0	0	0	0	0,33333333
6.1.1.12	1,0	1,0	1,0	1,0	0	1,0
6.1.1.11	1,0	1,0	1,0	1,0	1,0	1,0
6.1.1.10	1,0	1,0	1,0	1,0	1,0	0,75
6.1.1.17	1,0	1,0	1,0	1,0	0	1,0
6.1.1.16	1,0	1,0	1,0	1,0	1,0	1,0
2.4.2.39	0,2	1,0	0,46666667	1,0	0	0,55555556
2.4.2.38	1,0	1,0	1,0	1,0	0	1,0
6.1.1.19	1,0	1,0	1,0	1,0	0,66666667	1,0
6.1.1.18	1,0	1,0	1,0	1,0	1,0	1,0
2.4.2.30	0,84615385	1,0	1,0	0,875	0,85714286	0,64705882
6.1.1.9	1,0	1,0	1,0	1,0	0	0,33333333
6.1.1.7	1,0	1,0	1,0	1,0	1,0	1,0
6.1.1.6	1,0	1,0	1,0	1,0	1,0	1,0
6.1.1.5	1,0	1,0	1,0	1,0	1,0	1,0
6.1.1.4	1,0	1,0	1,0	1,0	1,0	0,66666667
6.1.1.3	1,0	1,0	1,0	1,0	1,0	1,0
6.1.1.2	1,0	1,0	1,0	1,0	0	1,0
6.1.1.1	1,0	1,0	1,0	1,0	0	1,0
3.6.3.3	0,66666667	1,0	0,85714286	1,0	0	0,8
3.6.3.1	1,0	1,0	1,0	1,0	1,0	1,0
3.6.3.6	0,67857143	0,94444444	0,9	0,94117647	1,0	0,79166667
3.6.3.5	1,0	0,75	0,85714286	1,0	0	0,8
3.6.3.4	0,2	1,0	0,5	0,5	0	1,0
3.6.3.8	0,92	1,0	1,0	1,0	0	0,84615385
2.7.1.148	1,0	1,0	1,0	1,0	1,0	1,0
6.4.1.2	0,93023256	1,0	1,0	1,0	0,96666667	0,92941176
2.7.1.140	0	1,0	1,0	1,0	0	1,0
2.6.1.78	0,66666667	0,66666667	0,66666667	1,0	0	0,5
2.6.1.79	1,0	0,66666667	0,66666667	1,0	0	0,5
1.1.1.255	0,66666667	1,0	0	0	0	0,875
1.13.11.29	0,83333333	0,83333333	0	0	0	1,0
1.13.11.27	1,0	1,0	1,0	1,0	1,0	1,0
1.13.11.20	0	0	0	0	0	1,0
1.3.7.12	1,0	1,0	1,0	1,0	0	0
4.1.2.48	1,0	1,0	1,0	1,0	0	0
4.2.1.49	1,0	1,0	1,0	1,0	1,0	1,0
4.1.2.47	1,0	1,0	0	0	0	0
4.1.2.46	1,0	1,0	0	0	0	1,0
1.4.4.2	0,88888889	1,0	1,0	1,0	1,0	1,0
2.4.1.177	0,25	1,0	0	0	0	1,0
1.1.1.326	1,0	1,0	0	0	0	1,0
1.1.1.324	1,0	1,0	0	0	0	1,0
3.1.1.4	0,77777778	1,0	0,6	0,33333333	1,0	0,58333333
3.1.1.3	0,06153846	1,0	1,0	1,0	0	0,4
3.1.1.1	0,53846154	0,65625	0	0	0	0,08163265
3.2.1.15	0,73333333	0,84615385	1,0	1,0	0,5	0,71875
3.2.1.14	0,91919192	1,0	0,93333333	1,0	0,93333333	0,8556701
3.2.1.17	0,25	0,33333333	0	0	0	0,5
2.4.1.297	0,5	1,0	0	0	0	1,0
2.4.1.299	1,0	1,0	0	0	0	1,0
2.4.1.298	1,0	1,0	0	0	0	1,0
1.18.1.6	1,0	1,0	1,0	1,0	0	1,0
1.18.1.2	1,0	1,0	1,0	1,0	0	1,0
3.4.21.92	0,84848485	0,95402299	0,96511628	0,91176471	0	0
1.14.13.192	1,0	1,0	0	0	0	0,5
1.14.13.190	0,5	1,0	0	0	0	0
2.8.2.39	0	0	0,5	1,0	0	0
2.8.2.38	0	0	1,0	1,0	0	0
1.5.3.14	1,0	1,0	0,5	0	0	1,0
1.5.3.15	0	1,0	0	0	0	1,0
1.5.3.16	0,16666667	1,0	0,33333333	0,5	0	0,66666667
1.5.3.17	0	0,5	0,33333333	0,33333333	0	0,33333333
5.5.1.24	0,33333333	1,0	0,33333333	0,33333333	0	0
1.2.4.4	0,8	0,8	0,8	0,8	0	1,0
1.2.4.2	1,0	0	0	0	0	0
1.14.11.18	1,0	1,0	1,0	1,0	0	1,0
1.2.4.1	1,0	1,0	1,0	1,0	1,0	1,0
1.14.11.15	0,88888889	1,0	1,0	1,0	0	1,0
1.14.11.11	1,0	1,0	0	0	0	1,0
1.14.11.13	0,90909091	1,0	1,0	1,0	0	1,0
1.5.1.20	1,0	1,0	1,0	1,0	1,0	1,0
4.2.3.49	0	1,0	0	0	0	1,0
4.2.3.48	0,55555556	1,0	0,36363636	0	0	0
4.2.3.44	0	1,0	0	0	0	0
4.2.3.47	1,0	1,0	0	0	0	0
4.2.3.46	0,75	1,0	1,0	0	0	0
4.2.3.40	0,33333333	1,0	0	1,0	0	1,0
6.3.2.2	0,9	1,0	1,0	1,0	1,0	1,0
6.3.2.3	1,0	1,0	1,0	1,0	1,0	1,0
6.3.2.1	1,0	1,0	1,0	1,0	1,0	1,0
6.3.2.6	1,0	1,0	1,0	1,0	0	1,0
4.2.1.3	1,0	1,0	1,0	1,0	0	1,0
4.2.1.1	1,0	1,0	1,0	1,0	1,0	0,85714286
4.2.1.9	1,0	1,0	1,0	1,0	1,0	1,0
6.3.4.4	1,0	1,0	1,0	1,0	1,0	1,0
3.5.3.12	1,0	1,0	1,0	1,0	0	1,0
1.14.13.11	0,93333333	1,0	0,93333333	1,0	0	1,0
6.3.4.3	1,0	1,0	1,0	1,0	0	1,0
3.4.22.31	1,0	1,0	0	0	0	0
3.4.22.30	0,5	1,0	0	0	0	0
3.4.22.33	0,14285714	1,0	0	0	0	0
3.4.22.32	1,0	1,0	0	0	0	0
3.4.22.34	0,53846154	0,53846154	0,53846154	0,625	0	0
2.4.1.46	1,0	1,0	1,0	1,0	0	1,0
2.4.1.43	0,04	1,0	0,09090909	0,09090909	0	0,04545455
3.2.1.119	1,0	0	1,0	0	0	1,0
3.2.1.113	0,6	1,0	1,0	1,0	0	0,6
3.2.1.114	0	1,0	1,0	1,0	0	1,0
3.2.1.117	1,0	0	0	0	0	0
2.7.10.2	0,1875	1,0	0	0	0	1,0
2.7.10.1	0,22	1,0	0,30769231	0,8	0	0,72727273
2.3.1.216	1,0	1,0	0	0	0	0
2.3.1.217	0	1,0	0	0	0	1,0
2.3.1.214	1,0	1,0	0	0	0	1,0
2.3.1.215	1,0	0	0	0	0	1,0
2.4.1.116	1,0	1,0	0	0	0	1,0
2.1.1.295	1,0	1,0	1,0	1,0	0	1,0
2.3.1.211	1,0	1,0	0	0	0	1,0
2.7.12.1	0,42857143	1,0	1,0	1,0	0	0,23529412
2.7.12.2	1,0	1,0	1,0	1,0	0	0
2.3.1.218	1,0	1,0	0	0	0	0
2.3.1.219	0,33333333	1,0	0	0	0	0,33333333
4.2.1.78	1,0	1,0	0	0	0	1,0
1.8.98.2	1,0	1,0	1,0	1,0	0	1,0
2.3.1.35	1,0	1,0	1,0	1,0	1,0	1,0
4.2.1.76	1,0	1,0	1,0	1,0	0	1,0
2.7.11.32	0,83333333	1,0	1,0	1,0	0	0
3.1.3.77	1,0	0,9	1,0	1,0	1,0	1,0
6.1.1.22	1,0	1,0	1,0	1,0	1,0	1,0
6.1.1.20	1,0	1,0	1,0	1,0	0	0,75
6.1.1.21	1,0	1,0	1,0	1,0	1,0	1,0
3.4.21.53	1,0	1,0	1,0	1,0	0	0
3.4.21.102	0,375	1,0	1,0	1,0	0	0
2.7.1.172	1,0	1,0	1,0	1,0	0	1,0
3.1.1.32	0,17857143	0,75	0,66666667	0,66666667	0	0,19230769
3.1.1.31	1,0	1,0	1,0	1,0	1,0	1,0
4.3.2.1	1,0	1,0	1,0	1,0	0	1,0
2.4.1.100	1,0	1,0	0	0	0	0,5
4.3.2.9	0	0	0	0	1,0	1,0
1.10.3.11	1,0	1,0	1,0	1,0	0	1,0
2.8.1.11	0,8	1,0	1,0	1,0	0	1,0
2.8.1.12	0,42857143	1,0	1,0	1,0	0	0,42857143
3.5.3.26	1,0	1,0	1,0	1,0	0	0
1.16.5.1	0,5	0,5	0,5	0,5	0	0
2.6.1.62	1,0	1,0	1,0	0,2	0	1,0
1.1.1.248	1,0	1,0	0	0	0	1,0
1.16.3.1	1,0	1,0	1,0	1,0	1,0	1,0
1.1.1.247	1,0	0,71428571	0	0	0	0,71428571
1.1.1.243	1,0	1,0	0	0	0	1,0
2.3.1.208	0,66666667	0,66666667	0	0	0	0
1.1.1.330	0,25	1,0	0,5	1,0	0	1,0
1.1.1.331	1,0	0	0	0	0	0
1.1.1.334	1,0	1,0	0	0	0	0
5.3.3.8	1,0	1,0	0	1,0	0	1,0
3.2.1.68	0,83333333	1,0	0,83333333	0,8	0	0,71428571
2.3.1.25	1,0	1,0	0	0	0	1,0
5.3.3.2	0,875	1,0	1,0	1,0	1,0	1,0
3.2.1.67	1,0	1,0	0,61538462	1,0	0	0,875
5.3.3.5	0	1,0	1,0	1,0	0	1,0
2.7.4.21	1,0	0	0	0	0	1,0
2.7.4.27	1,0	1,0	1,0	1,0	0	0
2.7.4.24	1,0	0	1,0	1,0	0	1,0
1.14.13.93	1,0	1,0	1,0	1,0	0	1,0
5.4.99.47	1,0	1,0	0	0	0	0
3.5.3.9	1,0	1,0	1,0	0,8	0	0,8
2.6.1.9	1,0	1,0	1,0	1,0	1,0	1,0
4.1.1.97	1,0	1,0	1,0	1,0	0	0
2.6.1.4	0,66666667	1,0	1,0	1,0	0	1,0
3.5.3.1	1,0	1,0	1,0	1,0	0	0,83333333
3.4.17.21	0	1,0	1,0	1,0	0	0
2.6.1.1	0,875	1,0	1,0	1,0	0	0,875
2.6.1.2	1,0	1,0	1,0	1,0	0	0,66666667
2.4.1.286	1,0	1,0	0	0	0	1,0
1.2.1.88	0,33333333	1,0	0,5	1,0	0	1,0
1.2.1.84	0,83333333	1,0	0,88888889	0,88888889	0	0,88888889
2.1.1.37	0,86363636	0,9	1,0	1,0	0	0,9047619
2.1.1.33	1,0	1,0	1,0	1,0	1,0	1,0
1.14.13.184	0,5	1,0	0	0	0	1,0
1.14.13.183	1,0	1,0	0	0	0	1,0
5.5.1.18	1,0	1,0	1,0	1,0	0	0
5.5.1.19	0,85714286	1,0	1,0	1,0	0	0
2.7.1.20	1,0	1,0	1,0	1,0	1,0	1,0
2.7.1.21	1,0	1,0	1,0	1,0	0	1,0
4.1.2.8	1,0	1,0	0	0	0	1,0
2.7.1.23	0,71428571	1,0	0,71428571	0,83333333	0,42857143	0,25
5.5.1.12	0,8	0,92857143	0	0	0	0,68421053
2.7.1.25	1,0	1,0	0,55555556	0,55555556	1,0	0,55555556
2.7.1.26	0,5	1,0	1,0	1,0	1,0	1,0
1.1.3.15	1,0	1,0	1,0	1,0	0	0,88235294
1.14.11.20	1,0	1,0	0	0	0	1,0
1.14.11.24	1,0	1,0	0	0	0	0,5
1.14.11.25	1,0	1,0	0	0	0	1,0
2.3.1.234	1,0	1,0	1,0	1,0	0	1,0
1.14.13.237	0	0	0	1,0	0	0
2.1.1.241	1,0	1,0	0	0	0	1,0
2.4.1.131	1,0	1,0	1,0	1,0	0	0,5
1.14.19.35	0	0	0,21428571	0,16666667	0	0
2.3.1.195	1,0	1,0	0	1,0	0	1,0
2.3.1.196	0,42857143	1,0	0,23076923	0	0	0
2.3.1.199	0,95454545	1,0	1,0	1,0	0	1,0
2.3.1.198	0,66666667	1,0	0,25	0,25	0	1,0
3.4.22.25	1,0	1,0	0	0	0	0
3.1.4.4	1,0	1,0	1,0	1,0	0	1,0
3.2.1.106	0,5	0,5	0,5	0,5	0	0,5
3.1.4.1	0,2	1,0	1,0	1,0	0	0,66666667
3.2.1.105	1,0	1,0	0	0	0	1,0
2.4.1.99	1,0	1,0	0	0	0	1,0
3.1.2.4	0,375	0,375	0,375	0,5	0	0,375
3.1.2.6	1,0	1,0	1,0	1,0	1,0	1,0
2.4.1.91	0,6	0,64705882	0	1,0	0	0,57894737
2.3.1.220	1,0	1,0	0	0	0	1,0
3.4.24.64	1,0	1,0	1,0	1,0	0	0
2.3.1.225	1,0	1,0	1,0	1,0	0	1,0
2.3.1.224	0,66666667	0	1,0	0	0	1,0
2.4.1.126	1,0	1,0	0	0	0	1,0
2.4.1.123	1,0	1,0	1,0	1,0	1,0	1,0
6.1.1.15	1,0	1,0	1,0	1,0	1,0	1,0
2.4.1.121	0,5	1,0	0	0,4	0	0,6
2.4.1.120	1,0	1,0	0	1,0	0	0,2
6.1.1.14	1,0	1,0	1,0	1,0	1,0	1,0
2.4.1.128	0	1,0	0	0	0	0,5
4.2.1.65	0	0,66666667	0,44444444	1,0	0	0,8
2.7.11.24	1,0	1,0	1,0	1,0	1,0	0,97916667
2.7.11.25	0,84615385	0,81818182	0,83333333	0,8	0	0,88888889
5.1.3.6	1,0	1,0	1,0	1,0	0	1,0
1.1.99.39	1,0	1,0	1,0	1,0	0	1,0
2.7.11.21	1,0	1,0	1,0	1,0	0	0
3.1.3.67	1,0	1,0	1,0	1,0	0	1,0
3.1.3.64	1,0	1,0	1,0	1,0	0	1,0
3.1.3.63	1,0	1,0	1,0	1,0	0	1,0
3.1.3.60	1,0	1,0	0	0	0	1,0
2.4.2.14	1,0	1,0	1,0	1,0	1,0	0,83333333
2.4.2.17	1,0	1,0	1,0	1,0	0	1,0
2.4.2.10	1,0	1,0	1,0	1,0	1,0	0,8
2.10.1.1	1,0	1,0	1,0	1,0	0	0
2.1.1.175	1,0	1,0	0	0	0	0
2.4.2.18	1,0	1,0	1,0	1,0	0	1,0
3.1.3.95	1,0	1,0	1,0	1,0	0	0
3.1.2.21	1,0	1,0	0,4	0	0	0,33333333
2.1.3.3	1,0	1,0	1,0	1,0	1,0	1,0
2.1.3.2	1,0	1,0	1,0	1,0	1,0	1,0
5.1.99.6	1,0	1,0	1,0	0	0	0
2.1.1.9	0	0,4	0	0	0	0,4
2.1.1.4	0	0	0	0	0	0,45454545
3.1.1.26	0	0,5	0	0	0	0,14285714
3.1.1.29	0,375	0,42857143	0,375	0,5	0,42857143	0,375
2.6.1.52	1,0	1,0	1,0	1,0	1,0	1,0
2.6.1.51	1,0	1,0	1,0	1,0	0	1,0
2.7.1.182	1,0	0,88888889	1,0	1,0	0	0
1.2.1.70	1,0	1,0	1,0	1,0	1,0	0,90909091
1.8.4.12	1,0	1,0	1,0	1,0	1,0	1,0
1.8.4.11	1,0	1,0	1,0	1,0	1,0	1,0
2.8.1.6	0,2	1,0	1,0	1,0	1,0	1,0
1.1.1.348	0,5	1,0	0	0	0	0
2.5.1.19	1,0	1,0	1,0	1,0	1,0	1,0
2.5.1.18	0,98876404	0,98765432	0,95238095	0,93548387	0	0,90816327
2.3.1.47	1,0	1,0	1,0	1,0	0	0,16666667
2.5.1.10	1,0	0,89655172	0,89655172	0,89285714	0	0,69444444
2.5.1.16	0,92307692	0,66666667	0,70588235	0,92307692	0	0,92307692
2.5.1.15	1,0	1,0	1,0	1,0	0	1,0
3.4.22.2	0,5	1,0	0	0	0	0
3.4.22.6	0,08333333	1,0	0	0	0	0
3.2.1.78	1,0	1,0	1,0	1,0	0	1,0
3.2.1.73	0,66666667	1,0	0	0	0	1,0
2.7.4.14	1,0	1,0	1,0	1,0	1,0	0,88888889
1.1.1.39	1,0	1,0	1,0	1,0	0,28571429	0,27777778
1.1.1.31	1,0	1,0	1,0	1,0	1,0	1,0
1.1.1.34	1,0	1,0	1,0	1,0	1,0	0,95
1.1.1.35	1,0	1,0	1,0	1,0	1,0	1,0
1.1.1.37	1,0	0,72727273	1,0	0,75	1,0	0,75757576
5.4.2.2	1,0	1,0	1,0	1,0	0	1,0
5.4.2.3	1,0	1,0	1,0	1,0	1,0	1,0
3.3.1.1	1,0	1,0	1,0	1,0	1,0	1,0
2.7.8.1	1,0	1,0	1,0	1,0	0	1,0
2.3.1.1	1,0	1,0	1,0	1,0	1,0	0,91666667
5.4.2.8	1,0	1,0	1,0	1,0	1,0	1,0
4.2.3.76	0	1,0	0	0	0	0
1.14.19.42	0	0	0,08333333	1,0	0	0
2.3.3.9	1,0	1,0	1,0	1,0	1,0	1,0
2.3.3.8	1,0	1,0	1,0	1,0	0	1,0
5.4.4.2	1,0	1,0	0,75	0,75	1,0	1,0
1.14.19.43	0	0	0,33333333	1,0	0	0
4.2.3.71	0,5	1,0	0	0	0	0
1.14.19.41	0	0	1,0	1,0	0	0
1.1.2.4	1,0	1,0	1,0	1,0	0	0,25
1.97.1.12	0,94941634	1,0	0	0	0	0
2.3.3.16	1,0	1,0	0	0	0	0
2.4.1.159	1,0	1,0	0	0	0	0,66666667
2.3.3.13	0,625	0,625	0,625	1,0	1,0	0,83333333
2.3.3.10	1,0	1,0	1,0	1,0	0	1,0
2.7.1.39	1,0	1,0	1,0	1,0	0	1,0
2.7.1.33	1,0	1,0	1,0	1,0	1,0	1,0
2.7.1.32	1,0	1,0	1,0	1,0	0	1,0
2.7.1.31	1,0	1,0	1,0	1,0	0	1,0
2.7.1.30	1,0	1,0	1,0	1,0	0	1,0
2.7.1.36	1,0	1,0	1,0	1,0	0	0,33333333
2.7.1.35	1,0	1,0	1,0	1,0	0	1,0
1.14.11.33	0,5	1,0	1,0	1,0	0	1,0
1.14.11.32	1,0	1,0	0	0	0	0,33333333
1.14.11.31	0,33333333	1,0	0	0	0	0,33333333
2.3.1.180	1,0	1,0	1,0	1,0	0	1,0
2.3.1.181	0,33333333	0,33333333	0,33333333	0,33333333	0,33333333	0,25
2.3.1.188	0,33333333	1,0	0,33333333	1,0	0	0
3.4.11.14	1,0	1,0	0	0	0	0
2.4.1.67	1,0	1,0	0,5	0	0	0,33333333
3.4.22.14	0,08695652	1,0	0	0	0	0
6.4.1.4	0,8	1,0	1,0	1,0	0	1,0
2.4.1.63	0	0	0	0	0	1,0
3.4.11.18	0,75	1,0	1,0	1,0	0	0
2.4.1.83	0,33333333	1,0	1,0	1,0	0	0
2.4.1.82	1,0	1,0	1,0	1,0	0	1,0
2.4.1.1	1,0	1,0	1,0	1,0	1,0	0,81818182
2.7.9.1	1,0	1,0	1,0	1,0	1,0	1,0
2.3.1.232	0,5	1,0	0,07692308	0	0	0
1.8.3.6	1,0	1,0	1,0	1,0	0	1,0
2.3.1.15	1,0	1,0	0,875	0,83333333	1,0	1,0
4.2.1.91	1,0	1,0	1,0	1,0	0	1,0
4.2.1.92	1,0	1,0	0,71428571	1,0	0	1,0
4.2.1.93	1,0	0,75	1,0	1,0	0	1,0
5.3.99.6	1,0	1,0	1,0	1,0	0,42857143	1,0
4.2.1.96	0	1,0	0	0	0	0
2.3.1.12	0,85714286	1,0	1,0	1,0	0	1,0
5.3.99.8	1,0	1,0	0,5	0	0	0,28571429
5.3.99.9	0,5	1,0	0	0	0	0,66666667
1.8.3.2	1,0	1,0	1,0	1,0	1,0	1,0
2.3.1.9	1,0	1,0	1,0	1,0	0	0
2.5.1.6	1,0	1,0	1,0	1,0	1,0	1,0
1.17.1.3	1,0	1,0	1,0	0	0	1,0
2.5.1.3	1,0	1,0	1,0	1,0	1,0	1,0
2.5.1.1	0,58823529	0,96428571	0,87096774	0,89655172	0	0,96296296
1.17.1.8	0,8	0	1,0	1,0	0,5	0,8
1.17.1.9	1,0	1,0	1,0	1,0	1,0	1,0
2.1.1.169	0,5	0,5	0	0	0	0
2.1.1.160	0	1,0	0	0	0	0,41666667
1.17.7.2	1,0	1,0	1,0	1,0	0	0
1.17.7.1	1,0	1,0	1,0	1,0	1,0	0,5
4.2.3.147	0	1,0	0	0	0	0
4.2.3.144	1,0	1,0	0,5	1,0	0	0
4.2.3.143	1,0	1,0	0	0	0	0
2.3.1.4	0,5	1,0	1,0	1,0	0	1,0
1.3.1.34	1,0	0	1,0	1,0	0	1,0
1.3.1.33	1,0	1,0	1,0	1,0	1,0	1,0
3.1.3.56	0,42857143	0,33333333	0	0	0	0,66666667
3.1.3.57	0,8	0,66666667	0,66666667	1,0	0	1,0
2.7.2.11	1,0	1,0	1,0	1,0	1,0	0,66666667
2.6.1.45	1,0	1,0	1,0	1,0	0	1,0
2.6.1.44	1,0	1,0	1,0	1,0	0	1,0
2.6.1.42	0,57142857	0,77777778	0,77777778	0,77777778	0,5	0,7
5.5.1.17	1,0	1,0	0	0	0	0
3.1.27.1	0,95454545	1,0	0,95454545	1,0	1,0	0,95454545
5.5.1.14	1,0	1,0	0	0	0	1,0
2.7.7.9	0,72727273	0,88888889	1,0	1,0	1,0	0,6
2.7.7.8	1,0	1,0	1,0	1,0	1,0	1,0
4.1.2.10	1,0	1,0	1,0	1,0	0	0,72727273
4.1.2.11	1,0	1,0	0	0	0	1,0
4.1.2.13	1,0	1,0	1,0	1,0	1,0	0,95454545
2.7.7.3	1,0	1,0	1,0	1,0	0	1,0
2.7.7.2	1,0	1,0	0	0	0	0,75
2.7.7.1	1,0	1,0	1,0	1,0	0	1,0
2.7.7.7	0,625	0,90909091	0,94444444	0,94117647	0,85714286	0,68965517
